dataset,sample_id,label,prob,correct,mask_frac,hit,energy,iou,hit_centre,energy_centre,hit_random,energy_random
cbis_test|native,cbis_01484,0,0.5600773692131042,0,0.27499202806122447,False,0.1872084140777588,0.09060126292669535,True,0.5818175358050466,False,0.2750616669654846
cbis_test|native,cbis_01485,1,0.6533911426862081,1,0.15784438775510204,False,0.10958772897720337,0.020227272727272726,False,0.11670467916884501,False,0.15775150060653687
cbis_test|native,cbis_01486,1,0.5896795789400736,1,0.2744738520408163,False,0.15122409164905548,0.05466465845663152,True,0.6289349418602329,False,0.27421948313713074
cbis_test|native,cbis_01487,1,0.674838125705719,1,0.19889987244897958,True,0.34798476099967957,0.2859620944426598,False,0.33109940299593055,False,0.19924210011959076
cbis_test|native,cbis_01488,1,0.6417453289031982,1,0.24188855229591838,False,0.13616272807121277,0.0203865623561896,True,0.49522620489556285,False,0.24150995910167694
cbis_test|native,cbis_01489,0,0.675896962483724,0,0.19724569515306123,True,0.36144497990608215,0.41962823160743534,True,0.4708076819553013,False,0.1972443163394928
cbis_test|native,cbis_01490,0,0.7245678106943766,0,0.18146125637755103,True,0.4393608868122101,0.6624109779398992,False,0.3815280302217543,False,0.18282708525657654
cbis_test|native,cbis_01491,1,0.6623305281003317,1,0.1963687818877551,True,0.5100977420806885,0.4947392153915527,False,0.3976062942597623,False,0.19625350832939148
cbis_test|native,cbis_01492,1,0.6110813021659851,1,0.22265625,False,0.6131364703178406,0.49901046084252193,True,0.3877293294390502,True,0.22323870658874512
cbis_test|native,cbis_01493,0,0.6576568484306335,0,0.18600526147959184,False,0.1153130829334259,0.025520199078731404,True,0.3387212901043149,False,0.18617239594459534
cbis_test|native,cbis_01494,1,0.6281841595967611,1,0.19997608418367346,False,0.17779161036014557,0.06903163950143816,True,0.4702357432040261,False,0.1986440122127533
